stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,pheromone_enabled,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,5880,49,1,100,100,2,0,True,-9.145234107971191,2.0,2.0,0.0,0.16,0.5740683114078516,50,120,5,-1,-1,0.0
stage1a_single_agent_tiny,1,6000,50,1,100,100,2,0,True,39.43305969238281,3.0,3.0,1.0,0.48,0.525937166189154,65,120,75,88,13,0.008333333333333333
stage1a_single_agent_tiny,1,6120,51,1,100,100,2,0,True,-13.448295593261719,0.0,0.0,0.0,0.16,0.7082566681007544,60,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,6240,52,1,100,100,2,0,True,-6.573654651641846,1.0,1.0,0.0,0.32,0.4534949408717997,58,120,116,-1,-1,0.0
stage1a_single_agent_tiny,1,6360,53,1,100,100,2,0,True,22.20449447631836,4.0,4.0,0.0,0.44,0.4761365846342718,52,120,39,-1,-1,0.0
stage1a_single_agent_tiny,1,6480,54,1,100,100,2,0,True,13.875285148620605,3.0,3.0,0.0,0.52,0.5108087202902728,58,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,6600,55,1,100,100,2,0,True,19.231172561645508,5.0,5.0,0.0,0.48,0.3681615834357217,42,120,63,-1,-1,0.0
stage1a_single_agent_tiny,1,6720,56,1,100,100,2,0,True,-5.508691787719727,1.0,1.0,0.0,0.28,0.5839837342345466,56,120,77,-1,-1,0.0
stage1a_single_agent_tiny,1,6840,57,1,100,100,2,0,True,-5.481575012207031,1.0,1.0,0.0,0.4,0.4679013760527596,69,120,108,-1,-1,0.0
stage1a_single_agent_tiny,1,6960,58,1,100,100,2,0,True,-1.4567816257476807,2.0,2.0,0.0,0.48,0.4348674546034696,45,120,29,-1,-1,0.0
stage1a_single_agent_tiny,1,7080,59,1,100,100,2,0,True,13.060705184936523,4.0,4.0,0.0,0.48,0.44984235692342434,48,120,20,-1,-1,0.0
stage1a_single_agent_tiny,1,7200,60,1,100,100,2,0,True,21.852304458618164,4.0,4.0,0.0,0.36,0.36140400110161863,47,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,7320,61,1,100,100,2,0,True,-15.944611549377441,1.0,1.0,0.0,0.24,0.49897741642586574,62,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,7440,62,1,100,100,2,0,True,-12.046594619750977,2.0,2.0,0.0,0.36,0.45500293457492563,65,120,29,-1,-1,0.0
stage1a_single_agent_tiny,1,7560,63,1,100,100,2,0,True,15.126546859741211,5.0,5.0,0.0,0.44,0.4706658350119445,61,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,7680,64,1,100,100,2,0,True,43.97561264038086,3.0,3.0,1.0,0.4,0.40497819300508126,54,120,3,105,102,0.008333333333333333
stage1a_single_agent_tiny,1,7800,65,1,100,100,2,0,True,-15.94968032836914,0.0,0.0,0.0,0.24,0.40950047007451457,45,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,7920,66,1,100,100,2,0,True,4.631147861480713,2.0,2.0,0.0,0.48,0.307103024731623,49,120,115,-1,-1,0.0
stage1a_single_agent_tiny,1,8040,67,1,100,100,2,0,True,5.427649021148682,2.0,2.0,0.0,0.4,0.40924204750432785,54,120,23,-1,-1,0.0
stage1a_single_agent_tiny,1,8160,68,1,100,100,2,0,True,-8.664304733276367,0.0,0.0,0.0,0.16,0.5977419191350539,57,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8280,69,1,100,100,2,0,True,64.32533264160156,2.0,2.0,2.0,0.36,0.4276470862523032,46,120,99,99,0,0.016666666666666666
stage1a_single_agent_tiny,1,8400,70,1,100,100,2,0,True,-15.051531791687012,0.0,0.0,0.0,0.24,0.45981599400402046,39,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8520,71,1,100,100,2,0,True,2.9082412719726562,2.0,2.0,0.0,0.36,0.5307493051048369,58,120,22,-1,-1,0.0
stage1a_single_agent_tiny,1,8640,72,1,100,100,2,0,True,61.3473014831543,5.0,5.0,1.0,0.4,0.3765725527628092,58,120,17,61,44,0.008333333333333333
stage1a_single_agent_tiny,1,8760,73,1,100,100,2,0,True,12.353442192077637,3.0,3.0,0.0,0.24,0.6434051679680124,49,120,29,-1,-1,0.0
stage1a_single_agent_tiny,1,8880,74,1,100,100,2,0,True,1.173232078552246,1.0,1.0,0.0,0.36,0.507582276679265,45,120,49,-1,-1,0.0
stage1a_single_agent_tiny,1,9000,75,1,100,100,2,0,True,-8.863097190856934,0.0,0.0,0.0,0.32,0.5047879420065632,48,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9120,76,1,100,100,2,0,True,-4.991909503936768,1.0,1.0,0.0,0.36,0.5108893027335095,43,120,16,-1,-1,0.0
stage1a_single_agent_tiny,1,9240,77,1,100,100,2,0,True,7.40277624130249,2.0,2.0,0.0,0.28,0.3694524688879028,33,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,9360,78,1,100,100,2,0,True,2.7591445446014404,2.0,2.0,0.0,0.32,0.4053185388018998,39,120,90,-1,-1,0.0
stage1a_single_agent_tiny,1,9480,79,1,100,100,2,0,True,-0.17672649025917053,2.0,2.0,0.0,0.44,0.33706141634611414,40,120,7,-1,-1,0.0
stage1a_single_agent_tiny,1,9600,80,1,100,100,2,0,True,-12.78537654876709,1.0,1.0,0.0,0.36,0.36735491210905213,46,120,58,-1,-1,0.0
stage1a_single_agent_tiny,1,9720,81,1,100,100,2,0,True,10.726494789123535,3.0,3.0,0.0,0.44,0.2841545108395318,28,120,85,-1,-1,0.0
stage1a_single_agent_tiny,1,9840,82,1,100,100,2,0,True,-9.889284133911133,0.0,0.0,0.0,0.48,0.3474432634461361,24,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9960,83,1,100,100,2,0,True,32.02892303466797,5.0,5.0,0.0,0.48,0.2947596112731844,39,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,10080,84,1,100,100,2,0,True,-0.45942223072052,1.0,1.0,0.0,0.36,0.360788532862595,32,120,117,-1,-1,0.0
stage1a_single_agent_tiny,1,10200,85,1,100,100,2,0,True,25.066492080688477,4.0,4.0,0.0,0.36,0.3782670895122768,37,120,20,-1,-1,0.0
stage1a_single_agent_tiny,1,10320,86,1,100,100,2,0,True,18.212093353271484,3.0,3.0,0.0,0.56,0.32938969652944555,45,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,10440,87,1,100,100,2,0,True,3.075824022293091,2.0,2.0,0.0,0.48,0.4295770418131724,55,120,64,-1,-1,0.0
stage1a_single_agent_tiny,1,10560,88,1,100,100,2,0,True,-3.692333936691284,1.0,1.0,0.0,0.32,0.47366881732596083,65,120,37,-1,-1,0.0
stage1a_single_agent_tiny,1,10680,89,1,100,100,2,0,True,-1.856828212738037,1.0,1.0,0.0,0.4,0.3655887932924088,59,120,48,-1,-1,0.0
stage1a_single_agent_tiny,1,10800,90,1,100,100,2,0,True,13.538912773132324,5.0,5.0,0.0,0.36,0.4527403205691371,56,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,10920,91,1,100,100,2,0,True,6.597386360168457,3.0,3.0,0.0,0.48,0.4342459982872242,61,120,34,-1,-1,0.0
stage1a_single_agent_tiny,1,11040,92,1,100,100,2,0,True,14.54556655883789,1.0,1.0,1.0,0.4,0.4123945009060359,51,120,79,79,0,0.008333333333333333
stage1a_single_agent_tiny,1,11160,93,1,100,100,2,0,True,-12.798988342285156,1.0,1.0,0.0,0.36,0.5641808704123832,71,120,77,-1,-1,0.0
stage1a_single_agent_tiny,1,11280,94,1,100,100,2,0,True,-3.630657434463501,1.0,1.0,0.0,0.52,0.3850028526930449,62,120,88,-1,-1,0.0
stage1a_single_agent_tiny,1,11400,95,1,100,100,2,0,True,-8.560590744018555,1.0,1.0,0.0,0.32,0.4728989356575767,61,120,51,-1,-1,0.0
stage1a_single_agent_tiny,1,11520,96,1,100,100,2,0,True,-3.644319534301758,1.0,1.0,0.0,0.44,0.5130184230996141,62,120,101,-1,-1,0.0
stage1a_single_agent_tiny,1,11640,97,1,100,100,2,0,True,30.413536071777344,6.0,6.0,0.0,0.32,0.4508529725794991,61,120,29,-1,-1,0.0
stage1a_single_agent_tiny,1,11760,98,1,100,100,2,0,True,-9.552495956420898,1.0,1.0,0.0,0.32,0.5120084660981471,49,120,103,-1,-1,0.0
stage1a_single_agent_tiny,1,11880,99,1,100,100,2,0,True,-2.3225855827331543,1.0,1.0,0.0,0.28,0.5411901787815926,50,120,17,-1,-1,0.0
stage1a_single_agent_tiny,1,12000,100,1,100,100,2,0,True,1.1845574378967285,1.0,1.0,0.0,0.36,0.4908821615681518,52,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,12120,101,1,100,100,2,0,True,34.76835250854492,2.0,2.0,1.0,0.48,0.4162384760789185,47,120,28,89,61,0.008333333333333333
stage1a_single_agent_tiny,1,12240,102,1,100,100,2,0,True,-0.4144282042980194,1.0,1.0,0.0,0.36,0.5263896201989459,41,120,31,-1,-1,0.0
stage1a_single_agent_tiny,1,12360,103,1,100,100,2,0,True,47.40182113647461,4.0,4.0,1.0,0.4,0.4765807076202085,39,120,4,4,0,0.008333333333333333
stage1a_single_agent_tiny,1,12480,104,1,100,100,2,0,True,9.160189628601074,2.0,2.0,0.0,0.4,0.4754527785504858,50,120,37,-1,-1,0.0
stage1a_single_agent_tiny,1,12600,105,1,100,100,2,0,True,3.2922189235687256,3.0,3.0,0.0,0.48,0.4435195000298942,50,120,84,-1,-1,0.0
stage1a_single_agent_tiny,1,12720,106,1,100,100,2,0,True,15.749072074890137,4.0,4.0,0.0,0.44,0.3955449571086016,66,120,2,-1,-1,0.0
stage1a_single_agent_tiny,1,12840,107,1,100,100,2,0,True,31.030996322631836,1.0,1.0,1.0,0.4,0.53973761885912,70,120,101,101,0,0.008333333333333333
stage1a_single_agent_tiny,1,12960,108,1,100,100,2,0,True,83.75777435302734,4.0,4.0,2.0,0.32,0.47969069477403536,55,120,49,67,18,0.016666666666666666
stage1a_single_agent_tiny,1,13080,109,1,100,100,2,0,True,-2.690439462661743,2.0,2.0,0.0,0.28,0.5572899086012816,49,120,80,-1,-1,0.0
stage1a_single_agent_tiny,1,13200,110,1,100,100,2,0,True,-3.314643621444702,1.0,1.0,0.0,0.4,0.46300675216674186,57,120,26,-1,-1,0.0
stage1a_single_agent_tiny,1,13320,111,1,100,100,2,0,True,-2.508848190307617,2.0,2.0,0.0,0.44,0.4237809988592441,60,120,64,-1,-1,0.0
stage1a_single_agent_tiny,1,13440,112,1,100,100,2,0,True,20.480731964111328,4.0,4.0,0.0,0.36,0.4941387578903232,63,120,2,-1,-1,0.0
stage1a_single_agent_tiny,1,13560,113,1,100,100,2,0,True,48.95146560668945,4.0,4.0,1.0,0.48,0.4553783202931906,57,120,20,95,75,0.008333333333333333
stage1a_single_agent_tiny,1,13680,114,1,100,100,2,0,True,-14.32746410369873,0.0,0.0,0.0,0.4,0.430170266275915,64,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,13800,115,1,100,100,2,0,True,14.005043029785156,3.0,3.0,0.0,0.32,0.39294517889308433,59,120,23,-1,-1,0.0
stage1a_single_agent_tiny,1,13920,116,1,100,100,2,0,True,-12.640167236328125,1.0,1.0,0.0,0.4,0.4940149211557582,65,120,97,-1,-1,0.0
stage1a_single_agent_tiny,1,14040,117,1,100,100,2,0,True,17.394546508789062,4.0,4.0,0.0,0.48,0.3699254149318828,62,120,49,-1,-1,0.0
stage1a_single_agent_tiny,1,14160,118,1,100,100,2,0,True,8.145135879516602,3.0,3.0,0.0,0.32,0.4275760971941054,66,120,48,-1,-1,0.0
stage1a_single_agent_tiny,1,14280,119,1,100,100,2,0,True,55.53672409057617,8.0,8.0,0.0,0.52,0.3059377831290476,51,120,16,-1,-1,0.0
stage1a_single_agent_tiny,1,14400,120,1,100,100,2,0,True,68.23342895507812,6.0,6.0,1.0,0.52,0.43425024031603243,50,120,23,23,0,0.008333333333333333
stage1a_single_agent_tiny,1,14520,121,1,100,100,2,0,True,30.432096481323242,5.0,5.0,0.0,0.48,0.3471123132893505,49,120,36,-1,-1,0.0
stage1a_single_agent_tiny,1,14640,122,1,100,100,2,0,True,3.367344617843628,2.0,2.0,0.0,0.6,0.3027346588011521,53,120,32,-1,-1,0.0
stage1a_single_agent_tiny,1,14760,123,1,100,100,2,0,True,-15.707916259765625,0.0,0.0,0.0,0.52,0.28490315431069274,49,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,14880,124,1,100,100,2,0,True,-4.342048645019531,2.0,2.0,0.0,0.56,0.3867994564565985,61,120,112,-1,-1,0.0
stage1a_single_agent_tiny,1,15000,125,1,100,100,2,0,True,4.771231651306152,2.0,2.0,0.0,0.44,0.3960454152276119,63,120,56,-1,-1,0.0
stage1a_single_agent_tiny,1,15120,126,1,100,100,2,0,True,40.46462631225586,2.0,2.0,1.0,0.44,0.3984148008972018,52,120,87,105,18,0.008333333333333333
stage1a_single_agent_tiny,1,15240,127,1,100,100,2,0,True,46.849449157714844,5.0,5.0,1.0,0.44,0.421173994425529,81,120,20,20,0,0.008333333333333333
stage1a_single_agent_tiny,1,15360,128,1,100,100,2,0,True,-9.251867294311523,1.0,1.0,0.0,0.44,0.381364874910408,77,120,100,-1,-1,0.0
stage1a_single_agent_tiny,1,15480,129,1,100,100,2,0,True,17.838878631591797,4.0,4.0,0.0,0.32,0.4419729008261735,84,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,15600,130,1,100,100,2,0,True,-14.13039779663086,0.0,0.0,0.0,0.36,0.3960049134601528,80,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,15720,131,1,100,100,2,0,True,11.622716903686523,4.0,4.0,0.0,0.52,0.31400569872930645,67,120,13,-1,-1,0.0
stage1a_single_agent_tiny,1,15840,132,1,100,100,2,0,True,26.91946029663086,5.0,5.0,0.0,0.56,0.3552649897891873,76,120,21,-1,-1,0.0
stage1a_single_agent_tiny,1,15960,133,1,100,100,2,0,True,-15.941156387329102,0.0,0.0,0.0,0.48,0.4781532953144051,82,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,16080,134,1,100,100,2,0,True,8.376893043518066,3.0,3.0,0.0,0.52,0.41680226533984144,90,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,16200,135,1,100,100,2,0,True,11.33582878112793,3.0,3.0,0.0,0.48,0.3469809609775742,76,120,18,-1,-1,0.0
stage1a_single_agent_tiny,1,16320,136,1,100,100,2,0,True,28.510501861572266,2.0,2.0,1.0,0.4,0.32040375702781604,72,120,47,47,0,0.008333333333333333
stage1a_single_agent_tiny,1,16440,137,1,100,100,2,0,True,3.0562081336975098,2.0,2.0,0.0,0.48,0.33295857222983616,66,120,34,-1,-1,0.0
stage1a_single_agent_tiny,1,16560,138,1,100,100,2,0,True,21.133220672607422,4.0,4.0,0.0,0.48,0.2985443705295135,83,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,16680,139,1,100,100,2,0,True,6.285098075866699,2.0,2.0,0.0,0.36,0.368064055343469,64,120,3,-1,-1,0.0
stage1a_single_agent_tiny,1,16800,140,1,100,100,2,0,True,17.773292541503906,4.0,4.0,0.0,0.52,0.24498371708323247,75,120,7,-1,-1,0.0
stage1a_single_agent_tiny,1,16920,141,1,100,100,2,0,True,5.318394184112549,2.0,2.0,0.0,0.52,0.40075997821307585,75,120,45,-1,-1,0.0
stage1a_single_agent_tiny,1,17040,142,1,100,100,2,0,True,-6.793269634246826,0.0,0.0,0.0,0.44,0.41902539164487584,80,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17160,143,1,100,100,2,0,True,72.4911117553711,3.0,3.0,2.0,0.44,0.37508467862304923,59,120,13,25,12,0.016666666666666666
stage1a_single_agent_tiny,1,17280,144,1,100,100,2,0,True,14.275418281555176,3.0,3.0,0.0,0.48,0.38164778510302616,69,120,16,-1,-1,0.0
stage1a_single_agent_tiny,1,17400,145,1,100,100,2,0,True,6.19080924987793,2.0,2.0,0.0,0.44,0.2823403120991619,71,120,17,-1,-1,0.0
stage1a_single_agent_tiny,1,17520,146,1,100,100,2,0,True,24.29305076599121,5.0,5.0,0.0,0.56,0.31483594148109356,66,120,32,-1,-1,0.0
stage1a_single_agent_tiny,1,17640,147,1,100,100,2,0,True,-6.190348148345947,1.0,1.0,0.0,0.44,0.35660314378134594,65,120,19,-1,-1,0.0
stage1a_single_agent_tiny,1,17760,148,1,100,100,2,0,True,6.190350532531738,2.0,2.0,0.0,0.4,0.36082997839160574,66,120,22,-1,-1,0.0
stage1a_single_agent_tiny,1,17880,149,1,100,100,2,0,True,40.027557373046875,3.0,3.0,1.0,0.48,0.34367320568223175,79,120,6,30,24,0.008333333333333333
stage1a_single_agent_tiny,1,18000,150,1,100,100,2,0,True,34.284828186035156,5.0,5.0,0.0,0.56,0.41194470269450295,74,120,37,-1,-1,0.0
stage1a_single_agent_tiny,1,18120,151,1,100,100,2,0,True,-11.196637153625488,1.0,1.0,0.0,0.36,0.4832558484068917,89,120,88,-1,-1,0.0
stage1a_single_agent_tiny,1,18240,152,1,100,100,2,0,True,10.850947380065918,3.0,3.0,0.0,0.36,0.41418489457573743,70,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,18360,153,1,100,100,2,0,True,1.4897654056549072,2.0,2.0,0.0,0.36,0.4663168876082636,77,120,29,-1,-1,0.0
stage1a_single_agent_tiny,1,18480,154,1,100,100,2,0,True,0.7714054584503174,2.0,2.0,0.0,0.16,0.5034671627256709,69,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,18600,155,1,100,100,2,0,True,-12.507648468017578,0.0,0.0,0.0,0.36,0.4398034980345983,73,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18720,156,1,100,100,2,0,True,67.98314666748047,6.0,6.0,1.0,0.44,0.36294780580792574,60,120,13,17,4,0.008333333333333333
stage1a_single_agent_tiny,1,18840,157,1,100,100,2,0,True,-14.28866195678711,1.0,1.0,0.0,0.36,0.46119020477829814,70,120,38,-1,-1,0.0
stage1a_single_agent_tiny,1,18960,158,1,100,100,2,0,True,33.51344299316406,3.0,3.0,1.0,0.52,0.4685030160471797,61,120,28,28,0,0.008333333333333333
stage1a_single_agent_tiny,1,19080,159,1,100,100,2,0,True,-15.461726188659668,1.0,1.0,0.0,0.44,0.5578311640652828,86,120,12,-1,-1,0.0
stage1a_single_agent_tiny,1,19200,160,1,100,100,2,0,True,34.678138732910156,2.0,2.0,1.0,0.44,0.3688347669628759,72,120,41,41,0,0.008333333333333333
stage1a_single_agent_tiny,1,19320,161,1,100,100,2,0,True,11.260721206665039,3.0,3.0,0.0,0.52,0.4591442260600161,78,120,2,-1,-1,0.0
stage1a_single_agent_tiny,1,19440,162,1,100,100,2,0,True,14.364863395690918,4.0,4.0,0.0,0.44,0.45724134874908484,86,120,6,-1,-1,0.0
stage1a_single_agent_tiny,1,19560,163,1,100,100,2,0,True,33.401123046875,6.0,6.0,0.0,0.4,0.45486093442499015,85,120,18,-1,-1,0.0
stage1a_single_agent_tiny,1,19680,164,1,100,100,2,0,True,53.59722137451172,4.0,4.0,1.0,0.56,0.34666786339754857,80,120,19,59,40,0.008333333333333333
stage1a_single_agent_tiny,1,19800,165,1,100,100,2,0,True,-2.7796084880828857,2.0,2.0,0.0,0.6,0.39027133194031194,100,120,6,-1,-1,0.0
