stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,120,1,1,100,100,1,0,-8.455747604370117,1.0,1.0,0.0,0.36,0.0,1,0,3,120,21,-1,-1,0.0
stage1a_single_agent_tiny,1,240,2,1,100,100,1,0,-16.217679977416992,0.0,0.0,0.0,0.28,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,360,3,1,100,100,1,0,-17.835399627685547,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,475,4,1,100,100,1,0,6.836184024810791,4.0,4.0,0.0,0.48,0.00494737754697385,2,0,0,115,111,-1,-1,0.0
stage1a_single_agent_tiny,1,595,5,1,100,100,1,0,-19.65400505065918,0.0,0.0,0.0,0.28,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,715,6,1,100,100,1,0,-22.10929298400879,0.0,0.0,0.0,0.52,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,756,7,1,100,100,1,0,27.12399673461914,4.0,4.0,0.0,0.2,0.07317073170731707,1,0,0,41,35,-1,-1,0.0
stage1a_single_agent_tiny,1,784,8,1,100,100,1,0,30.145647048950195,4.0,4.0,0.0,0.16,0.0,0,0,0,28,24,-1,-1,0.0
stage1a_single_agent_tiny,1,904,9,1,100,100,1,0,-14.69582462310791,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1024,10,1,100,100,1,0,-11.80970573425293,0.0,0.0,0.0,0.4,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1144,11,1,100,100,1,0,-11.698713302612305,0.0,0.0,0.0,0.28,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1264,12,1,100,100,1,0,-2.40010404586792,3.0,3.0,0.0,0.24,0.0,1,0,1,120,104,-1,-1,0.0
stage1a_single_agent_tiny,1,1384,13,1,100,100,1,0,-19.289098739624023,0.0,0.0,0.0,0.48,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1504,14,1,100,100,1,0,-17.672882080078125,0.0,0.0,0.0,0.36,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1624,15,1,100,100,1,0,33.513179779052734,3.0,3.0,1.0,0.48,0.00022821789413380127,2,0,1,120,49,49,0,0.008333333333333333
stage1a_single_agent_tiny,1,1744,16,1,100,100,1,0,-9.718344688415527,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1864,17,1,100,100,1,0,-11.665237426757812,0.0,0.0,0.0,0.36,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,1984,18,1,100,100,1,0,-4.9404120445251465,2.0,2.0,0.0,0.16,0.0,0,0,2,120,107,-1,-1,0.0
stage1a_single_agent_tiny,1,2104,19,1,100,100,1,0,-21.874753952026367,0.0,0.0,0.0,0.36,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2224,20,1,100,100,1,0,-10.024555206298828,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2344,21,1,100,100,1,0,-22.33445167541504,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2464,22,1,100,100,1,0,-11.636673927307129,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2584,23,1,100,100,1,0,-16.250852584838867,0.0,0.0,0.0,0.2,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2704,24,1,100,100,1,0,-8.335413932800293,0.0,0.0,0.0,0.4,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,2805,25,1,100,100,1,0,23.551115036010742,4.0,4.0,0.0,0.28,0.0,0,0,0,101,97,-1,-1,0.0
stage1a_single_agent_tiny,1,2925,26,1,100,100,1,0,-7.3939361572265625,0.0,0.0,0.0,0.2,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3045,27,1,100,100,1,0,-8.058176040649414,1.0,1.0,0.0,0.2,0.325582568278575,1,0,3,120,39,-1,-1,0.0
stage1a_single_agent_tiny,1,3051,28,1,100,100,1,0,31.93927001953125,4.0,4.0,0.0,0.08,0.0,0,0,0,6,2,-1,-1,0.0
stage1a_single_agent_tiny,1,3171,29,1,100,100,1,0,4.536726474761963,2.0,2.0,0.0,0.4,0.0,0,0,2,120,68,-1,-1,0.0
stage1a_single_agent_tiny,1,3291,30,1,100,100,1,0,-8.76362419128418,0.0,0.0,0.0,0.4,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3404,31,1,100,100,1,0,23.38941192626953,4.0,4.0,0.0,0.28,0.004257277906995959,1,0,0,113,109,-1,-1,0.0
stage1a_single_agent_tiny,1,3524,32,1,100,100,1,0,-8.726791381835938,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3644,33,1,100,100,1,0,-8.512907028198242,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3764,34,1,100,100,1,0,-8.62118148803711,0.0,0.0,0.0,0.28,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3884,35,1,100,100,1,0,-2.813847303390503,0.0,0.0,0.0,0.16,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4004,36,1,100,100,1,0,-13.03135871887207,0.0,0.0,0.0,0.2,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4124,37,1,100,100,1,0,-0.900312602519989,0.0,0.0,0.0,0.24,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4244,38,1,100,100,1,0,-5.506008148193359,0.0,0.0,0.0,0.32,0.0,0,0,4,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4273,39,1,100,100,1,0,30.40715980529785,4.0,4.0,0.0,0.08,0.0,0,0,0,29,25,-1,-1,0.0
stage1a_single_agent_tiny,1,4393,40,1,100,100,1,0,-10.29749870300293,0.0,0.0,0.0,0.12,0.0,0,0,4,120,-1,-1,-1,0.0
